fk_item,total_revenue
5e96a032b437b45edb9cecf018e21682,14372.210000000003
946a90c472b1b997a07a7ec760a7147c,14364.95
2fb8bb565d7c96b7ba3fecdc166af78d,14346.52
abe6d1e015b501233a6f98ce043ff007,14341.9
25e2007faf3be1d4c09336461875c645,14335.540000000005
cf15db9ba2d4cdacdbbaa367b2c64523,14327.03
3ae9c7e2593d8671ecf43af76d200722,14323.71
728ae7856e5bdcdff23ee9bdd5328ac0,14314.96
249240377253f339289f95f10eb491cd,14294.95
207d0579fc6fca69071ceb545ee266f3,14244.09
533ef3f03daeb226c2570ea1c23c5cd5,14241.268799999996
f31e2b7e152fa40cb8cac339afaccd1b,14220.810000000001
bab5d6810f62fa6041689c332537ee87,14208.339999999995
3e09a4bdbf839c30c214cbf7edcefd76,14203.640000000001
9245ff10a386091c4803d3a33c45eb25,14167.010000000002
39a8849c45df0a2f8d97a78850bd01a9,14159.22
b01b6feeb0c090cbb2dc8b547077003f,14147.62
bfa02be515d87c4b309dcb38c7cedaad,14136.770000000004
2365b5c7d10f53d91f27f5e7f9e198ea,14107.339999999997
7f135475018694204f0b4bf781389f29,14098.830000000002
4293b82c5e6d708ebd975883473fbed7,14026.930000000004
5218772452c9e498ea51f77b8370d65b,14008.6
6a949b82aea48bee9790e0e1e06d67f8,13984.26
4c0eed81d0446f49dae96e70bc53784f,13969.96
f95b0e706795a59515dba2b94f116ea8,13948.13
1be5e8a51603772df41665f1968abf9c,13942.689999999997
7311cd73089033fd6d9b3b2f47d5e3af,13921.260000000002
e4b72756ac01f35a1e9ccf9a9d94d7ca,13917.699999999999
d0e4262641ce1d4a2554f4714c15582a,13892.739999999998
28cadb152e38e73aaecea74f0620413b,13888.550000000001
442a6d473268406a8aff4f90001e999c,13886.18
2287c9d223f6083565afb9eaaa4b0297,13875.560000000001
39dfa92977e78f074a2e0b12ef65cafe,13838.939999999993
c451dcf332478deb4bf3b23577b44574,13829.34
c120d3b99a2eb36224ca4744debdedc4,13804.970000000003
38d72ad268d27280a721fdebea9f8cdf,13771.16
2dd6a063b4ac9754cce983e038c46bc1,13758.260000000002
f055809264213bfa35c3f2d3ab0a627d,13756.510000000004
2f592a55dd64255681651f94d56c851b,13756.419999999998
d0b549194bc23cc31a3295acf6536be2,13713.089999999982
4df62ab84c4862f2e64aab6142afcd0b,13706.720000000001
8f68949be140579cc519f94ef9ec3cba,13702.54
11938022af48cc8a20ce1679f4acee3d,13697.999999999998
063154ad22245f25e1223b39eff60230,13669.32
c4de880306e51b1bc6fe2694169f8adf,13660.18
acb593bd4670acb7802b5adff5b2f021,13660.18
40b269ed339e4f7928669231fe8e49b1,13649.349999999999
fd07bc5dc26699445013205dd5ad8c3c,13647.460000000001
1cdf14a6eb8216467ef38a37b1720a3f,13647.460000000001
041d43bd41cbd9dff1cb29d1adfdc923,13629.380000000003
5548f90f1ab01ef56f90aa8b42e11438,13629.050000000008
ac9a589b5ffd0c31fbb7a7a11f4bb748,13620.119999999995
7b7666d2e075074b4495a3ae72c300a0,13614.980000000003
0c76fa6f78a63b8f03fb2fb7a682c776,13525.390000000001
6c062325689c137423036b1dd0c2d7b5,13523.000000000002
cbd70ea35ecbb62ff18df4503a153835,13500.36
342b9b7b667f1bb2640b5dd41ff0b85c,13437.79
93d02355571331f16b03005a7430b0cb,13437.340000000006
aac1d757818ecf41baff7c44c7e99847,13431.13
0815b0487d530ebbe406d9dcee1c4177,13428.74
b32b58229e273bd9c45e35f5ec2a8333,13422.889999999998
54a39d26437089d54f53724f7d95ba2a,13377.95
2dba430b07cf7fe781a91f7265136a30,13357.220000000003
9c68f6eb7a81929eb7a291385b458a76,13342.030000000002
e0c4a6b6a00973b44054e93543da9008,13328.060000000001
397ebce6d828b81fe9e1381a38b688d0,13326.66
093590db77593c2c0870b7aad7c89139,13315.81
4f8634e698037c3d8a8b38d90b6a19b9,13306.499999999998
061415be7d378426e79f9e1dc39ea254,13288.710000000001
d2f185e94ea30b3bd69342012661f01f,13253.85
0193884333815eb90a95a66b8b568a57,13220.47
bb200badbdaaca2658b1b30eda55597f,13220.47
095f8424e25952022589305d8228b0bb,13219.509999999998
b5e2bd536090eee3fe2aa04344b676fc,13207.050000000001
f146b5c50e0e18da3adb41068093558a,13206.21
02322887d42897ddfda1b76a62f29046,13154.75
7223775cc85e19ec52cf75b1264c5eb5,13123.199999999999
78e7ea72d1198a51bab43d4b68e9c6a8,13100.01
e72e066c722779e7a514226201fe33ee,13073.52
8ad8c721927de6356dd620d3118aeedd,13062.95
e2b98a7fced42845991b16207cb20f07,13055.12
19b2b26d8e1f3becd3b31efd7d65fc8b,13039.499999999998
f3df16aa96f50ffb11b25277077e1a39,13020.800600000002
00b85c41ac99f59e694e18785774c9e9,13006.070000000002
14a897634116b574e15141901a052a9c,13004.180000000002
fb6270880fa51fe60d5f50ef3eb14857,12997.640000000003
c8be8950f8289bf64c03f8a7b3faea34,12995.85
57d48c0a952493a6a3515b905677d989,12994.74
5b874b2cdf7593db62126b4fdbd8ed80,12992.669999999998
297ef65abdfb911468cebb37f7a9a5c1,12984.25
25ded1e7fd872a6155ca28cc9f1298cf,12980.779999999999
e1abc766ba1d77b8612ac216203cec5d,12965.990000000002
178ea07f133a9e55668fc69de2d87ece,12960.960000000001
dc86f49b9a6c1b9f13eecb6a14cfd4bf,12956.819999999998
e33f0f8809ae7c8422a63823ca4f4ae2,12926.96
fbf1cea524ce06b1d6d324658c7f7de7,12926.060000000001
3a572bd546c83664f2859c65485f3bfa,12921.579999999998
a85992bf0636eee3387e5a043fbf4223,12921.34
a63bff231ea010b5c2eb0116f27d1b50,12905.51
6594312de40b8e123a00f76d740998f3,12905.51
3ed5c637e88df8d102c91f2e59ae5a2b,12905.51
5e8cbea425ad56fc93218543aa032a81,12905.51
a1d94a35dcfb57d5cf19bda1442c7cd8,12905.51
df68d954e737800870b8ae7683c12e24,12905.51
1afa882135084988ba2043de323bb915,12897.64
1e4424ad4273560c3250194c11dae9eb,12882.159999999996
ebde66ee530c267fd5343c0d156c6c57,12846.93
ddc8601a2eaeaf314f66b6ddecf83651,12841.23
ece01b59dc6b84370dc9bff9f93946e0,12840.740000000002
df88b332d0330e7c5c02ddf43612cf2b,12825.810400000004
b0f7a00300e53177911149664862bb32,12825.399999999998
3a2709cc380672c3ca1bb637e62acd55,12795.170000000002
797d09089941040b75e65dcb51169eb2,12793.670000000011
47f4ac440ec8a8dfcaaa30281620907e,12784.250000000004
a102496c67a4840132f885fd846848a2,12773.82
9530df3fd63a560533feec93262407a7,12761.029999999999
9dfde9b68408dab77e0b0a47360b031d,12753.300000000008
ac438f8931004628df3cf2b2d87b250f,12746.4108
6a622e34670583daadd23f3e41dcd348,12684.219999999996
709bcb8d801eed573c4c81cec125bb21,12682.05
6935acdd533679570ac72f9b57ecb6e5,12629.780000000002
b9783976d76f80cff92311b7a12b58d3,12610.509999999998
211fa6f0fa7769af3b5835f28f2ee844,12605.39
db875452d17995fe0c6ef591b43499b5,12598.1
4d5773d14fb621fb9bb5c1d31d208f70,12590.55
5bbb8c0432ddd3ba64f31797390e5343,12590.55
fc52eceb4566265224eee99f8ce2ae96,12590.55
e2af69a7b7a03c3cd70210ed24b8ccf0,12590.55
76f073a08285e3da8e907fe682128cbd,12589.23
7a15f96ca0892835537a7c9fb7cb9bd3,12548.779999999999
7e67039209a4bf7be0aceb2b315c87ea,12548.210000000008
b6415ec3e3b7855619c3367f8e8e5f0c,12524.010000000002
1883ba9d24916562cabb6ec47e0071c1,12519.650000000001
79d07e23215a3215abd5cfb8c28c6f7c,12504.74
c37d51d4250e18b9a99885bcd019b9ec,12488.189999999999
fd98f8522139e1e911f42be5f6926da1,12482.58
59ef893a220c9d3fde8c22148bff3339,12473.68
09e8fe207256cee65c2a8129782f89ce,12469.69
09e05dbb5d7f9543b2aa965d242dc5c7,12467.339999999998
603dc4dcba1a8e102c407bb4c1d04720,12463.679999999998
84eda0b9d3e901d3ea7e63898ea7316b,12448.500000000002
eb2e19da2bb6b8b6213ab9679216dae6,12446.600000000002
78c76df668bd5b083cad27ca46875206,12433.07
ea029fe5029423e2d2e714f132c4ec66,12409.859999999997
94711de1f1b98186074f94a7049d8252,12406.259999999998
5c15f1688ad75e307a299e7823f3f35c,12404.940000000006
f3bf19caeb04a29739d99d326006b4e8,12388.459999999997
1d0138a88f5e7b631b35041ddd841869,12375.940000000004
0db0ba1811584d51fe3cc2f42cdc2163,12352.789999999999
7b2d655eb0c99fbd0463ec1ad06f7e51,12348.380000000001
6e931d5b28f54fd2dafb55c706475199,12344.740000000002
40e07f101363934e37168b9b0b934929,12340.580000000002
ac804a2d0fd9f45518ac1258eca71fbb,12340.36
9ddf697457142f7c901e1282810613ad,12316.350000000002
e12ebe6600ed54f88b78b79ca8044bd6,12312.599999999999
6af719beb9a97f86db529365aba9dbcc,12301.720000000003
ac0f87299c2594931e682b451ce29992,12298.61
280f6299d32fa0bd2f26a0e85eb7973d,12277.039999999999
1f47be6dff4327f9cef8760922b2ccd4,12275.59
8d61c444102245e4ae327cc41d288943,12275.59
736bb587f5d7a0b836ee5ec2796e1095,12275.59
0ecc596fbd8014457d73a2945f133937,12274.270000000002
d7d6bab9d813a326a3330f63e3cb5d17,12270.640000000001
9f165c149d6251279fa8ac8272764194,12265.53
fcbb38ea7c661fe8ececf2192a7b3568,12257.110000000002
b00df6b4c5057dfcfccc7879b514625d,12256.76
fcd2894d351e0382a39f1559d5ffef7d,12233.68
9a2ebb3e25be36d3461e3d5a8864fc9f,12212.62
a07ccd4949e8b364f6b093931526b7bc,12212.2
cd1d3f190ec3b78bf069dca4b2c5edd6,12202.229999999994
1b42cb2e0ed0458775dca2ff592ee006,12196.85
56a9ebca546b8cf2ac0b6aea6f672961,12182.470000000001
4cf5572c09ac09cf9e6e149fdf33c920,12181.25
e7ee0e8859a845f7c8728ab0add3674c,12177.800000000001
d5ef0613ea091bfecf3dd1426c9daf7e,12170.730000000005
f4dc86f6189b0cd06facba933c742683,12166.349999999999
f349245de5f7ca2c44cc98dc114bff6b,12163.167200000009
aab8e81ef5716107256689462a514d56,12150.087399999999
4ede9e4d9d13bd50aa514b6d4f7e5d78,12142.239999999996
e11cfc771f09941e4064b7ff629b93f1,12140.259600000001
fe089818b7b77cf9bdbb16d987a515dd,12138.190000000002
ab93bf2a98204aa8a04130480df21945,12129.44
9d70e4b23e44388b850babc5113fc0a4,12124.180000000008
3646ddaac8bda21abc005e566acb2bbb,12112.339999999998
2f57ea1d35d7ef856cd19fe68bb57486,12110.18
721ecffa4386158d0682c3dbc9688f39,12107.380000000003
2871393eac9223f693d56610f302ac95,12102.1
e8482b3b2d8839ebfde25f5b3d5338dd,12099.63
6d3f1b2d9a416221c523538d0f61df28,12093.15
1dec0bf25ae5722d71f94cf0906b5d45,12092.590000000002
4aed17df589799dab7ce44876f9f170d,12090.85
05e518308f9af3519d315beb9ad69bdf,12031.789999999999
87cb84d5b542480f79948ec6d0f82186,12023.32
7bd6ff747b56cde99fb84fa5cd36888c,12015.43
96224db6ccaf55df7302be621d030271,12000.61
10e7036d2229d30a0de321608c65dac8,11987.949999999999
615a8b553bf2ecebb7e7a766da4a9f33,11977.789999999999
16d666ed151bc19ddeb08d0ac3fc27f9,11975.060000000001
98e7c7a5880703d20ffcdfcbe1f53b73,11966.98
fe44d1288b427a245ecb23af53024ed6,11951.98
d31ee40ffe087d4fe13ab37e767dd8d9,11948.470000000001
7e9166fd165252831728b8cd927fd4bc,11932.510000000002
a353178a92469d4ed8c1393a2f1a55c9,11922.03
4708c1300fda231fad9966b2ae5c5d36,11919.259600000001
becb3363e9c05d2d51413fa7678a33e9,11916.769999999999
0e7186f0d8a105ca3dc81b28ff474537,11901.84
72207b43b666a2bad72968f0e9b20d91,11897.579999999998
c7dcb1e4777ade6b365d9bf03bd8f498,11885.19
958b89a4a3294a96fec4ed19e55d0dfa,11859.880000000008
0d3d5b56c1565ec0ba0a3e2c311c3e20,11843.59
d288aeaf962c2e9fe0ffc12f28e15b04,11825.75
abc1139be82abbb483664092e5dacc8d,11825.64
59e78130a75f4957274f8307bc4f5a1a,11810.24
2e41556e340460c2d3309e48014807cb,11807.910000000005
90cc6dafa57501230b9458e155382cc6,11806.819999999998
24455bd40fa824674c6d7bb1ab478a2e,11803.15
b7c2924cf9f89ad993eba329757484dd,11795.279999999999
7cc3c711fa21a50017af90142345af1b,11775.029999999999
6f6fcd6e8cd755c2a75c9b2256c2a96d,11767.829999999998
12c86e9b217078358c02658bb1383285,11703.769999999995
250f16baaad19f73b582d21b0bb1c8fd,11695.130000000005
d021fba063334caccf99fef6fc5aa262,11691.300000000003
a369625667b6ca2c0f16d2295be2f467,11688.899599999999
e00aa9589b7d6f933ce7b828663b7550,11671.42
8994096f9c3f5fdf47ef20b08e92a794,11656.33
950a1c2e5b70e440d378269a7a39d340,11654.640000000001
5ecd2a1badd945518f81f60a9aea4297,11637.8
ec5fa25997d53990449ffcc3f5730d49,11637.8
808cbb2f3b9ee551cff787cfc78ecfc2,11635.560000000001
51cf600bd2db33876e2e1c5d3693f6ca,11603.690000000002
358b8cd80dc592b5d7f6da7459b59cf0,11570.77
b0ed87b892383088ac5758ed6c73086d,11566.93
03204f90d0cd7f255895d6a130739768,11556.96
7088e25c93dfca25349e53f4af243f6f,11549.62
5ddaad7fa2f8e5579130c19d7984fff1,11546.440400000001
385e397d52b787a90305a228cfd1f43c,11542.41
e5aaab231821b4e0fff8b6e67b70c818,11523.71
ebd06f925898b8b986c743a081e2b483,11519.22
49f6f2dd33e98c9e0cc93bd9e3dd4034,11510.350000000002
a73f2e67370305c316101185e229ca3b,11481.97
cdbd1070e2f380a3bb42d74f4739aff3,11468.259999999998
9abd20de85d4806e0bdd0155fb97bd53,11464.099999999997
1e79e4d2fe9cbb11ff6d1e41be4db824,11449.900000000001
f7de87b5f3f975b9616df320e7cbbc1d,11448.48
4ac43e4003e724e9ab7241dcc115fdce,11438.570000000002
4a8861b96d85d4d76676c4c3fd004291,11417.710000000001
d6ea18c4a75c9802680331bb7f3b4bdb,11414.749999999998
da5f6c3f626dc90b5925c165b81f73cb,11408.93
e49efa7536479b1181e38e820de48848,11371.909999999998
90d87a4333a16d11242d3a37f1f672de,11355.01
ecd189ff0349067d891bb14b8fac2314,11354.83
d66d92f13bd209bb5750ec8e211f517c,11345.230000000003
192ad766bddf6eeb4aca4f31e75cd755,11338.530000000002
217bb7477d95de3a1901490b014aa6bf,11330.71
0cb5f7af3552efbc44121b8760b14b8b,11330.71
2cee6b05bb7c0e60b0d8a66bb0fc5f58,11330.71
331d7e9470e258e62b4caca59daac78b,11330.71
287186acf25eb6d1af0c4b587ffff655,11330.71
5528edddc01a2ab986a46ab670873b19,11329.429999999997
83b6f2d60fa907aad4c843f78f92532d,11323.699999999999
323a5b83290313869cceeda86c6b096c,11316.210000000001
3b91f57de90813a4d19218916b888754,11287.230000000001
953582d54cd40d03041dc10b6fbc7f30,11276.979999999998
7355ce97f6eeefdc65dd57ae7d40eb0f,11272.580000000004
e6c98a78d503151cd054647665cd7ca3,11254.240000000003
4c4fcb99386688be82bf0844e16691f6,11251.97
90c2e7997b986bb7f30679de3b381d98,11244.779999999997
3d18f0a532d766bdac60f2a5a4c01a4f,11185.490000000002
e809c86f82e570a40f35e5c08d286967,11174.900000000001
967a9cc4b5b5446a7b48b0b5aa36cd2a,11161.9
7cec36b1a8f947ebf610efe7f7f97099,11129.37
e13860d75a57154a2e3c73b94dd9fae2,11121.04
c781a3eccd6c9b8c9e5d874c1b650e60,11111.960000000001
db35098a9ec168603246f7113e47b8c8,11101.520000000002
bd72677eefe75e8f91f1ff3c4ce69a4a,11089.83
0b157a773c611e384f58dbae647a5ebf,11088.68
0865054cee250c53ad77459c96aacb3a,11087.849999999999
c34dcb3deb4d4191e9c5c095c1857a0a,11056.640000000003
62136e81c27e231d75fcb5757d05f857,11053.880000000001
6c8bc1e4096debb33dca6013d7b42820,11042.8
e7c8187d5a0e4d3427fd1b9d49586076,11037.46
2fd95591f7a1fbd19bcfc82e706c323a,11026.580000000002
403b063c60a7bc45f5be601e67f1111d,11022.0
134f486cd5d85f85f569b0ecd4bcf419,11007.88
8bbc433598226b3a313a92b99252de07,11007.88
35aa5daad53f2d70123a5daea27a018d,11006.870000000003
d119fd6a82dbc59f2702f8fb6a3e0e78,10984.25
b3b05d3c8c4bf82ab90afa6d052ad5c3,10978.629999999997
26265ce4c2efd6ccf2646b8bd7274f89,10977.25
4babaf677c0f66bd7a6d7f5c56ee7d4e,10948.679999999998
70aea6e07d3949507c6909f42b6ce4e1,10945.960800000004
3c198b044596b809de27def397a30643,10940.490000000002
c0f167d0f3c0f0139f25cb135d5a75ef,10938.840000000004
5769be9b81026cd04f0154bfd349b5e5,10915.19
088a8ecdec391fe3ee1eb05ea9377dee,10915.19
d648ebef533f6088fe2989ee402419f0,10915.19
b3a051ad02e90d4160e02761bc9f646f,10886.07
1a6a3bdba7d93ab447628abd3802de2b,10885.94
39c91c934b8eb59206cd8e11403248f1,10865.77
84888e7576e8ef2bc986494b03491fd6,10863.689999999999
d3365f92fb1d7399a7f66516e0b3abd6,10862.119999999999
27060b3be366e27061fb99051ca27fd3,10856.739999999996
ad7da9f561e6276054646f9b23f97831,10807.1225
c450653a262faacb4987b3978a2ca9de,10780.29
0a37fc16063d9f71a003dff49627016e,10747.379999999997
9a840d31c08a98f7eba8478aad5b6fe8,10734.29
3df78b5ed5eec07df14a56ae24e0d960,10725.550000000005
e37719b934994db414af8ce59009ae4b,10716.22
5c403e92e4e32d24a1a73a41af157360,10712.06
88177e33a226a61b727e0555c2a91814,10708.369999999999
e189944e084c403f759cb3b02eb44aea,10707.71
e745ca885c6dcb657b1f00e886b95af7,10700.79
27a1d90ee91d6ca1d30d82d5c60dcc77,10699.719999999998
970f38c44f58fb9512fc90d97f0a0703,10694.1974
9bede3a6bb2717578347ccfa5a8cd0ae,10692.21
6256d13799befafb694a662c6bd6b80d,10691.12
75706406fec017e1a79dac770629974e,10688.289999999999
bba53116f5f91bc6331b60278a63fc7c,10673.139999999996
aeb93d748a7c60d3b6eb9372b2e7a574,10667.25
1ae3f69bbcff8e546aeeab0be97b5fd4,10653.77
57b1daaa2f38f6ec14361b9e056c9989,10647.08
448a058a71c35c7bb7c02dc96cc668eb,10642.98
46084785eddaa21e8da251298e6ec0ef,10635.58
2961af66799bdd83c4eea7fd3b828026,10626.530000000002
f94204086a8614753ffa073e7074ef3d,10622.05
1483d9feefb932e2d33350e84576a696,10622.05
7ebc5b10e5a2d77f6758effbca88bf15,10617.640000000003
2b5f52e405000ad120598ff0b8ac4b62,10606.810000000001
cb17c06568d26f01df2693d2d9933ad2,10591.370000000003
70f50da3a82d842b276aabcc7acf1753,10581.159399999997
74c063852a313eb27b1b5e8af9299414,10578.76
47c884fe29deb2d5c4fffcb46c5e2057,10550.689999999999
8502d83ce36b533c7b5775d5ac911c0b,10543.449999999999
ec62c6aa6a743fcd255a1b387f6061cc,10543.31
2699503c209f8761dba80c1e4eaa355f,10535.44
07c5481bde4adbc1638d5ed11ac6a348,10516.900000000007
515f1cfdaa107d66c26aaed89c0eaf3b,10514.1
7d2ad23cfe93ebe85b4f6bfc20dcb413,10487.869999999999
0f2b95cc9c295eb3d705c9c6018e0b43,10439.040200000003
667af5a1b005e23229277fee01782d04,10422.939999999999
0334e20b49edcbbc5888bb5b3a26a00f,10419.86
e95f410c7880dc0ff00dc579056b4d9c,10406.48
0b02b7f35b616fd0e7169649c8533c97,10404.82
0e852f08553600f5e08097460632771b,10402.41000000001
8726a22f4427cd7763b9e552d7697efb,10401.02
a0b87d0f98d5594616a2328c079eea86,10398.69
4becb704a3d606670d89b2ab7b59ea4c,10397.970000000003
940e27e2f0ad7fd72b18fb2437ff06e1,10395.84
489fbf50c0ba67ecb90ea7fa77abf891,10377.96
2fd2400ebe2aa554df86c1b33a08fdd6,10377.710000000001
3542904dc2aca3b7514f497243fd6588,10370.88
a4b0663e3a2f37790f3dfb7dcc5f0f94,10343.069999999996
26d81e36b3a723564c9083db6dd7b332,10331.58
2cb728f949dc63960a324647658e0c82,10321.14
9714ae9c21fb5ba4dc382363ccf57128,10321.14
310c405832c6e320fb9963156ff29486,10310.42
c8089189e088b623b6a8f28e14100a1c,10306.26
0ddf5d2fb5a9a53ad86fc754086a854a,10296.89
3b525c3c3ef7f16f1bd5820e40fca49b,10296.18
2289e39c3fc3078572b26dccd70776f1,10296.18
f7fabc274234beb176218b347615dac6,10296.18
edabd1d719e1a40d1b0dc49c52f39135,10296.18
d815fcd775db253bd50a89d7033fc522,10265.650000000001
064816d9e2c462745dfaee1d9925157c,10257.470000000001
1361dc691aac6aa628d96d3b67e1d880,10257.470000000001
047a1063346c7b565bb583e47904426f,10256.760000000002
5269514caa47d4f90deeae300a8b3c28,10255.29
1f52e9e82c183b388d545d045c254c24,10253.31
9dc0a82ae669c940f6a5048526ce8b06,10236.939999999999
cdb899e58502bfcd6443e6e9010ef426,10233.84
5c86c92a4ade997abd25719d4ff14820,10231.749000000002
3eaad1ad910b2eff46d1d4b6937c7bb0,10229.140000000001
019d6d0d576724bef455e47d63febe06,10228.35
21b654e8ad5166dd9d39374799d23467,10220.48
1b3c886fd05f0af3e76e3632733052c2,10210.829999999998
4736a78197d8f082081c36578ed5bfce,10205.350000000002
fd2905c0938dbafcea77e14c33eb7bdd,10187.380000000001
56ed699692f5a88e3f02ae8f73d7657a,10187.070000000003
c7741092c2c3df8ffcea1c879ccdcf12,10176.450000000003
0b77e0a264bb306476f93df39648d9a3,10174.57
3a954ef9f4167040dbb50126043d6b26,10157.61
59fa44d6e7189b7bfab8db89db80ae36,10157.140000000003
b7eb647d7b2351c45a9e6be961a803cd,10153.64
2831dadf80c3d5827189d7b7a26e124a,10149.92
94ac9218d2ebc8712630b625af315801,10141.41
85e7fb2606d828f924d92f8977f4515a,10131.419999999996
52e4f2cb345c909db9d06031a9f542fc,10123.280000000002
96f1ceddd322453a2866f382e26e1a07,10111.87
4231b5a1cda3f24538d85ba27c3237d7,10110.46
0d391dc566fe6c6d7d6bed38f0a4cfc6,10103.9
ce3a8bb13e6620e38b1b5ca2107f97ff,10100.550000000001
422538a444508a0ecebbe8caaeb4e18c,10099.4502
e4e403dfc408b0f8c7a7242db0c33570,10091.67
90392dae4c5d5affff542a759be13ebc,10089.57
e9f36b16b61253e1e7dbc1db761b9cd4,10080.869999999999
cbdb7b53ac727d993feafcdb7768988d,10075.969999999996
dad0001a5d62f26deada6744169bbe38,10073.34
dc07fe87cbd13c97a6729a79b7d6433a,10070.87
a947cd943348a7c15907590c3258f89d,10070.87
93ac274ff0ea59848a13d22b7e0226f9,10057.87
ef0adc4d6ffba7878dcc4275b273cc85,10055.669999999998
e69094979b6ae11de9de9e5c55e8f535,10032.87
2a11f43eb65c25307b1aa29b37273802,10024.55
e38146ab0fc5408269e85f1e24ea557c,9993.83
0ee0918cc84bb66c6635ce8083bd67f0,9992.13
e97dd93f6082305b4e4b7a5a1ae9a8a4,9984.159999999996
d43dc9974b278319f98da777b9fd509e,9965.19
a4b1e176722ebd0ed21edb9dc3a92f7f,9964.659999999998
df63c39cfc4806f4d2deb6db2a7bb489,9958.7
4774b152719858b25253c7487de48962,9956.820000000002
bdf6b0d94d56d4bcfdfd608943edd0b7,9947.659999999998
e38131eab26925008e434bbdfa29ca99,9943.97
bdcc817abf80ddbdfc9e021cde4717dd,9942.53
0e1779be575804bbcf876d27784b27fd,9941.049999999997
ce17e2d5aee5ebe64205c53eea2ef954,9938.349999999999
c1e6ce9d82d11f669db535d592e50cb6,9938.349999999999
19bd8ea6f8739b383e2a4a68a1538cde,9927.429999999998
29543b986f5cf3764eab883c931cc9a2,9913.39
9f77eae4323fd05b9d3f440d694d0ac0,9913.39
a982cf3da991050bd1e5aa9f060c2b12,9913.39
dd634061e35503e514b80f3ccc46de33,9910.550000000001
dba7dd5e9488e3bdef24497710e89c01,9909.23
72c88ba7c6b38db9aef8e689eb8f1875,9905.52
b3b5eea5646376268963381993f05135,9900.279999999999
8c163fc1213b43591ef82e9a92a4085a,9882.58
454422a2df91ad8e828865746ec5975a,9861.688
8eadc37b611856ae2c1d4a3781654bb4,9858.77
77941eacc1f8776f85ba263ed9f742c9,9858.230000000001
8ef7b089b11a0e4583c0970d768f5c9a,9852.76
e07bc653df2005a9cbcc39fddb4296a0,9848.420000000004
b4c8c559d3468cafa8ff478131fd41df,9845.650000000003
f47f04f78381035a5d16c3b8deb3317b,9842.39
121fe759e30baf66a08500b093c7c477,9834.65
855710c929d32e1ac031e34df0975656,9834.65
39e48ebe8172bb30d25d38bfa9384bcb,9834.65
c03f27ccfbd32605f8c7502c1f8b38ac,9834.65
2d508bd4f7709699e39c1328f2b50b42,9834.65
e674225dfb5889b1d8a56c0ed38123e7,9834.65
b75bd8e165209ed843677a9e57417028,9796.669999999998
83cdd8b7e6badaddd44c56021583e77a,9776.28
9e2fb4ca0a41925401c01d3d1f524760,9771.26
2666c79ce68dc809197bb9ab116d7df6,9768.479999999998
6e00c7632922ae30a86c778e83b267c9,9764.64
d4c9905becbf110df733f09faf98a3e8,9760.840000000002
1696a19e222b2dddd869756a3f80b00a,9735.640000000001
210fc11d4d3f85d1437dbded0dc1090b,9733.72
8c2e330b7a8854129353a2fbc8824e7b,9727.09
07c543d1394b7cf1532d338db06f6c59,9717.52
d6ed4f5edfe267e496ef351e3a27eec3,9709.720000000001
2375f12a32aa132a2cd3aac76323db17,9707.96
3a66afeff066afbb551f591b937c3f77,9702.13
c792de0da174ded79b6bb9b4621f7e76,9702.13
d2dc30bb2c3ae45c43e4d9f62a9a59ee,9702.13
e0bc035969377020fa3473dcc56be311,9692.960000000001
344a2390e8377ae1246b457273cebf60,9677.17
038347114cc098d847716ced1c744325,9677.17
62097e907dfa75c6fcb729cf17a0757e,9677.17
177bba86e67669146dfa16e3fef86ade,9677.17
d7d48575563fb03fe4db77626ec8f774,9677.17
902a1c468031a69e438aa96295375d8d,9677.17
bb080615aed1ab4f3693f94a77b24b67,9677.17
969081d843ccda86d4769b7720bdf55d,9677.17
a4a8da89f64ef7fd7f2ef452a698ab53,9677.17
24247df20f12bf0412866c11a967e6d0,9677.17
942f41ca56aa23433f421b495d47a881,9677.17
085f48035a61e4c69286771d57089174,9677.17
ecae6987d83a3c32da4d02942d248006,9677.17
6578b27256e6d5ce24c44dbb7a1d1f42,9677.17
ac15e4750364610f840a4234a5ada9b5,9673.54
78004d3e5003b093a6a2e9e5e950fde5,9662.250000000002
a2f9c4bfdb342c13f1e3d2f047c3400e,9661.639999999998
0a9ff5652f0654c58a07d245438839ff,9658.12
af6d5e15d77d826f8bd7e537ad5c5478,9652.53
a7d6b3cd37b271d9819f4fd8e92c0657,9640.59
ea2218af36729916ae774f4102fa5f41,9637.8
c9a018a92e9ac8f2b1b832e75681349e,9635.320000000002
fdbd08ef2e3f752c8701a790b9c682e1,9630.669999999998
3490ebe344c9f48087131d77ed96ca16,9629.92
6bb66285027adda9661233935b39ab8f,9617.810000000003
f31393c333d5c989e7dcd7ae0820d1e9,9607.220000000005
f6bf30271e64fccf101e22c029d95c98,9606.420000000002
e8a66c185706209d303b73d395a96471,9603.52
acbe23a4c5b416f195dce6a489c2428e,9603.02
6572faaab4ce9fafe1470aa981fa232e,9601.54
c9167db0e92c092af7ff805287210b75,9601.29
593c9d75a59d632669e6d35a373c053c,9599.86
0c11d84ec605b48fc7a60419f3c2619d,9598.43
6b171f4449ea15fbb320c4ce9eb00646,9583.259999999998
94c3d19dec848bd47fc8e1f8e84bf00a,9573.13
ac63d5aa446213f38d0c49ff3c0f4c9d,9535.75
9ef2284c106fe2134793570970b74143,9533.7
