pk_sales_order,created_at,currency,currency_rate,country_code,postal_code
de57d44dfb72649a2b860597eece355a,2024-01-02 20:59:55.000,CZK,0.0405,CZ,62700
3ad4782d16e837b1530631201e1afd0e,2024-02-27 10:53:17.000,EUR,1.0,SK,97661
81decfb4ae62403db4b971b2792639f8,2024-02-21 10:50:31.000,EUR,1.0,SK,97401
d9347cf324f2424e90a29b1893bd099b,2024-01-13 22:18:18.000,HUF,0.0026,HU,1094
4377ea9890327502b8fc451b64b05f06,2024-07-01 11:37:59.000,EUR,1.0,SK,92601
b815e067fecf1fc84f686dc5c4fc2834,2024-11-02 18:42:41.000,HUF,0.0024,HU,7400
6519cec19a81e0307b6a0ed1a01414d0,2024-09-07 13:03:22.000,CZK,0.0399,CZ,10900
cd7f2decdf6d02ab5be6f6370fe3983b,2024-11-28 21:05:37.000,HUF,0.0024,HU,2457
62660ec48275b84ae5c71e1bfe702c1a,2024-09-05 19:29:38.000,CZK,0.0399,CZ,69681
9e41d8be4c5a84b10fcea0d409d740e9,2024-06-24 20:40:07.000,HUF,0.0025,HU,3671
86c8dcd4764fc5b2de5a67a659452cca,2024-12-28 21:30:41.000,CZK,0.0397,CZ,54401
2553e5727fccc83bf94f4e422b1d8230,2024-06-17 21:20:50.000,HUF,0.0025,HU,8600
77c4c0648118f37fa772f283f7404c2b,2024-05-24 08:57:14.000,EUR,1.0,SK,85107
7f9b8df6a6502c9f8e0b111325177bb9,2024-02-14 10:14:57.000,EUR,1.0,SK,5971
87959c5e0bd993f0d8acac7c8aa92e5b,2024-05-10 15:17:01.000,CZK,0.0401,CZ,27601
ee1e0f225cf7534f113288b244fb2191,2024-08-16 23:21:00.000,CZK,0.0396,CZ,61500
9e75ddc90a03884788569e847fa84598,2024-06-20 13:23:06.000,CZK,0.0402,CZ,25167
9e9a77ea1919aef308b7f01acc038656,2024-03-06 22:21:11.000,EUR,1.0,SK,94632
055b3b4f4eb8fa628e6ca5135139b2a2,2024-07-05 17:40:34.000,EUR,1.0,SK,3301
1f7c4db192625b1de20318b2262855cb,2024-08-06 22:28:57.000,HUF,0.0025,HU,9028
75deab4672b89041c8db752e25bf6921,2024-02-12 21:22:55.000,EUR,1.0,SK,82107
08c698a0a7195822f9d1ebda6e0e83ec,2024-04-29 20:20:55.000,HUF,0.0026,HU,6710
9071d9e7b49af799e235ebd9d6f2edf5,2024-09-24 07:45:00.000,CZK,0.0399,CZ,30100
08ba8d319ba382933fb9aab2bcaeb82b,2024-08-26 11:02:33.000,HUF,0.0025,HU,1095
299726dc89f16794be95c86b8458d3c7,2024-10-18 10:03:01.000,CZK,0.0396,CZ,63600
36b5e0d1e017c73a2eaa846de159bc4d,2024-12-31 16:54:30.000,EUR,1.0,SK,4932
64943e1d3ca475d63a6397085496b7e8,2024-05-30 18:41:02.000,HUF,0.0026,HU,3535
241197245119f9a4314e194095b3f094,2024-10-14 20:02:55.000,HUF,0.0025,HU,1122
4a8e3fb124667eb5734a35cd71a29f74,2024-12-11 14:54:42.000,EUR,1.0,SK,90027
c642bc31e103591b1fd83a3c9739f559,2024-03-15 22:53:27.000,CZK,0.0397,CZ,41705
996ff6fbe48cb2fc3d8a759908675a30,2024-05-27 12:48:01.000,EUR,1.0,SK,90026
6c8bfaa7e3c66c6180606eff92604c26,2024-10-23 10:44:03.000,CZK,0.0397,CZ,25083
f3c58f92319fc5f7dac97cbd6f78bdf2,2024-04-01 16:17:47.000,HUF,0.0025,HU,2440
26ac17523761ea0ec88c068d2841b1ab,2024-07-16 21:33:54.000,EUR,1.0,SK,6901
fc6c18327f19ed61bc04ae32a5b4d2e4,2024-09-16 21:32:51.000,HUF,0.0025,HU,2000
b7204857d25673a9b7e8db3046ed75e0,2024-03-22 23:33:02.000,EUR,1.0,SK,84105
18f1da5eb799fc194813c36a2be5d823,2024-02-23 20:22:17.000,CZK,0.0394,CZ,79858
2e9a0d90003b8b3a7f747dc756c2fa78,2024-02-05 12:57:13.000,EUR,1.0,SK,82103
174fbdebb2bd01103a088696fa2be1e0,2024-03-02 18:33:23.000,EUR,1.0,SK,93505
d8edd0a830c70e9b6a63f8d6c1a07915,2024-12-17 22:21:21.000,CZK,0.0399,CZ,26242
982ebcd3f8e1f32da3a233e2ca6b7524,2024-12-31 18:49:50.000,HUF,0.0024,HU,3700
6b80e27cea6deb5451746b7f46b10cd2,2024-11-22 09:25:39.000,EUR,1.0,SK,3901
1ae0ee7fe14f35520753896eaae2bb6d,2024-06-09 11:42:17.000,CZK,0.0405,CZ,43401
5a4d6cf1f272beda686fdb54911c6665,2024-03-13 19:11:05.000,HUF,0.0025,HU,7900
a9417a98fb18ac5e0d64c6df8b46521f,2024-08-18 20:05:28.000,EUR,1.0,SK,7701
bf28d0abed50648240c4529dc748c3aa,2024-01-05 14:46:52.000,EUR,1.0,SK,92705
59e8dcd67481b91e4f5d4272405e74a7,2024-08-24 19:15:33.000,HUF,0.0025,HU,2081
614565c1651a182e4aad72206f348a80,2024-04-22 08:56:46.000,HUF,0.0025,HU,8200
a66cd9f663edebcd0391a1ea30d3b9e2,2024-09-04 14:55:14.000,HUF,0.0025,HU,4552
8271b3f446e93c7de0739f1eacf86b65,2024-07-10 19:48:17.000,HUF,0.0025,HU,7092
491d88c8ee758ce068bd4227a84e1ce8,2024-02-21 13:22:09.000,CZK,0.0394,CZ,68333
6919d2cba1cc9ce4c0e9ca390518c273,2024-08-14 11:26:30.000,HUF,0.0025,HU,8660
6c3bc48318ea2a39fafaafdeb63f1359,2024-03-24 23:52:55.000,EUR,1.0,SK,3401
3df7366697d70ee871ae7e9b679a8785,2024-10-24 18:16:22.000,CZK,0.0396,CZ,38301
798f6c45dd3eeaa933fedfafb0a0cbd2,2024-09-06 17:10:25.000,CZK,0.0399,CZ,47001
6e96c85c05f2160c394e7a33eb240fb8,2024-11-30 16:21:17.000,EUR,1.0,SK,7301
6cfe7feae3a2c7664614edd706f081fb,2024-08-21 19:14:52.000,HUF,0.0025,HU,6100
5aea7aaab2490a56caa8cf050c6bee05,2024-11-20 16:19:23.000,EUR,1.0,SK,90045
02d32f39b8af2b87bafa1478b9f9c14c,2024-03-21 16:23:23.000,EUR,1.0,SK,95106
2a16fec4039dc356593ccbb24fe76bab,2024-03-13 12:38:18.000,CZK,0.0396,CZ,78813
53eabb0e735aa0d21cad2c2753eef16e,2024-05-29 23:32:41.000,EUR,1.0,SK,1008
e8e02408c4a3d934c6c2a03c3e6582dc,2024-04-12 16:45:02.000,HUF,0.0026,HU,4400
45ed984a331f8ff514885e631b472ecc,2024-09-04 11:25:39.000,CZK,0.0398,CZ,73601
6c276dde4746e3616e382864908cc261,2024-02-07 11:44:37.000,CZK,0.0401,CZ,12000
50a7ccaa2c02d3642b3b1648a07fc039,2024-03-04 17:35:06.000,CZK,0.0395,CZ,67911
2394c6184e137724ccb4de8db1681efe,2024-09-13 00:33:03.000,CZK,0.0398,CZ,73992
921c0e677e316d0143eb6ba243a8524f,2024-05-20 12:01:00.000,EUR,1.0,SK,92901
4b2172033f30bcf7a870568a6db599ef,2024-01-11 18:47:43.000,CZK,0.0406,CZ,47106
1c3a5b4ef8868cdc34a809f8772c0017,2024-08-14 15:57:08.000,HUF,0.0025,HU,8184
e82f9d161ef32b0978edcaa40de6dd00,2024-04-04 11:23:05.000,CZK,0.0395,CZ,75661
0ef25692f61a19f18429895f3554982a,2024-01-14 22:53:43.000,HUF,0.0026,HU,4200
8be187e7628c3ef764fc21dce0d2d6bc,2024-04-02 23:39:22.000,EUR,1.0,SK,81107
82dcff411ac84966041941ad51e9ea7b,2024-06-08 19:25:15.000,EUR,1.0,SK,91322
c369591c65668cdef948746f76ba9d2d,2024-08-11 22:40:58.000,CZK,0.0396,CZ,74235
3ef7b656ca070671c00ef1e5016cee84,2024-04-03 18:55:52.000,EUR,1.0,SK,94911
99b4141c33cefc9dc4a48f5c6f56501e,2024-04-18 15:37:19.000,HUF,0.0025,HU,6120
8c8fd6979d5ea12c1fff734fb12e743b,2024-04-12 08:32:31.000,HUF,0.0026,HU,4060
1a84409a80562661667af1bc48cd5130,2024-09-22 19:27:39.000,HUF,0.0025,HU,1021
190d6f6ee73fb7d2a84e8d14711835ac,2024-07-15 22:51:23.000,EUR,1.0,SK,1325
e652818339eeb2d55b728dacafe37d41,2024-06-09 15:31:47.000,CZK,0.0405,CZ,43004
881bfc075f2fe3cc655c8116a8c86472,2024-06-30 18:44:38.000,EUR,1.0,SK,97404
c489629b2ecf0cb56782eb4a22f69fb0,2024-03-20 17:56:31.000,EUR,1.0,SK,97101
84b900661254b817a46569bf0bdb32c9,2024-01-05 20:10:43.000,EUR,1.0,SK,96212
0d16b88c07bc9d98b2d456d0a9ef9ab3,2024-07-31 22:08:20.000,CZK,0.0393,CZ,31800
8cb8ada286f38d4380ec87120fccd271,2024-04-02 18:11:26.000,EUR,1.0,SK,1841
4a7105428244145e6da24383b684a526,2024-05-03 14:00:29.000,EUR,1.0,SK,94162
ca4e960bd34e0f64ff058b376197c1a8,2024-03-05 15:35:59.000,EUR,1.0,SK,90201
5844ace0f6a4a8b8f59805028fbb4118,2024-01-17 20:59:32.000,HUF,0.0026,HU,1154
0d439d6c5d692d59caead5ba3f725bb8,2024-10-21 04:20:51.000,EUR,1.0,SK,92601
e8273cc2bf21818051c8d2d9e48a2734,2024-11-28 13:47:50.000,EUR,1.0,SK,96223
c1f58ddacdfea6e9ac3f2f3a0ed0dd5a,2024-01-28 20:11:40.000,CZK,0.0404,CZ,51202
82a1c9e77b3c992e101f38c1a55cb180,2024-12-07 14:33:41.000,CZK,0.0398,CZ,28924
ce61bdf32d671fd25067d4b7d4f0ffa7,2024-01-24 08:19:51.000,HUF,0.0026,HU,9097
7c9f29ce70988b66afe47723dd800309,2024-02-25 10:47:22.000,CZK,0.0394,CZ,68201
ff94f836d1fe1041bfe077eff805686b,2024-11-05 09:28:56.000,EUR,1.0,SK,8005
60386af3ef29fb667778cf850bdc900c,2024-07-11 19:19:45.000,EUR,1.0,SK,5801
caf1bedcf3dfb15384fe44dd2ca0ef65,2024-11-24 23:37:52.000,EUR,1.0,SK,82104
f245ee7f267cfceb936d28219202f542,2024-01-14 18:46:25.000,HUF,0.0026,HU,2131
db9ed1ca9a2cab049c8f591d91e73339,2024-03-18 13:41:57.000,EUR,1.0,SK,97703
fcbf1ada73c4fb8404b8a16949b829a1,2024-06-12 11:10:21.000,HUF,0.0025,HU,5435
6f404bab417d5dcd7efc77958e4e2070,2024-11-24 11:39:12.000,EUR,1.0,SK,3473
aa08efa22e60593550825a57d698949a,2024-04-25 15:06:14.000,HUF,0.0025,HU,9027
7ff7c0077b629b43ac574982abf0f363,2024-12-18 20:10:14.000,CZK,0.0398,CZ,14900
023605d2e190c0289327d302cb088e44,2024-01-14 19:41:35.000,HUF,0.0026,HU,5600
271223408f14f8d7ff72b86d1ffe5b3a,2024-12-14 16:52:02.000,EUR,1.0,SK,8901
e6ce7a50b9fd8d4eb36f3c3b0e138074,2024-03-18 15:25:42.000,CZK,0.0397,CZ,46015
2b4e793009aaf2f86d15bfd7233e4c6a,2024-08-08 16:31:11.000,HUF,0.0025,HU,4245
5f0d02ce0d91cf9f256ab22bc25bcfb1,2024-03-16 17:42:33.000,EUR,1.0,SK,95611
2860a050892c94eb8696bdeeea552a73,2024-07-15 08:39:15.000,EUR,1.0,SK,7101
8d90fde0d423170388d974324dec9a70,2024-11-05 14:04:33.000,HUF,0.0024,HU,3200
b14f4a96a5630e072c6fdba6e668b1e5,2024-09-19 08:26:23.000,EUR,1.0,SK,99201
84e91ef639db901c1e5c6bd3a5cc5769,2024-06-21 11:26:08.000,EUR,1.0,SK,91612
72a97f826d0d6a1d64d1a4858d5dd9b7,2024-01-13 14:34:44.000,CZK,0.0406,CZ,73995
b1e4d5f2ee3a23ef55a9b6effd4019d6,2024-11-11 13:30:17.000,CZK,0.0396,CZ,25166
72235944c7f8f2804c29e562ba4c7e2e,2024-03-15 17:26:02.000,CZK,0.0397,CZ,19900
91cabf75c83827069d2db7391a2bd6ae,2024-01-19 08:40:48.000,HUF,0.0026,HU,9200
44a34edeaf207772a440b86d95f005e5,2024-02-14 08:08:55.000,CZK,0.0396,CZ,25168
9e06d8b6705ae616937cbdd3e7bbec86,2024-02-13 16:14:40.000,CZK,0.0396,CZ,38773
9d641ff72af404694d5aea9ad11b9aa6,2024-08-05 11:17:56.000,CZK,0.0395,CZ,37001
58cbec44e2840d353e78fd41243f0f19,2024-06-25 22:21:34.000,EUR,1.0,SK,81101
252aa9cd7bc1e0406718c2b6ee35ab3e,2024-01-03 16:29:10.000,EUR,1.0,SK,4011
45dd9e726112d4aa4b4a24a1efe1babf,2024-02-08 21:19:25.000,HUF,0.0026,HU,1239
e449dbb164fdbd3fb24bd4240173a800,2024-01-11 15:56:18.000,CZK,0.0406,CZ,56204
6e2053e94b55175cfe8b91388a05a9ef,2024-09-03 13:24:59.000,EUR,1.0,SK,90054
112a6133f3293c3d546d3da45f9f9117,2024-07-14 12:05:37.000,EUR,1.0,SK,2305
0d96813780fe19281d53a5ce1d2b6bd6,2024-08-04 13:25:49.000,CZK,0.0394,CZ,38241
ef334c9a721da1aa3e67c30e1e2c0d00,2024-09-05 11:50:52.000,CZK,0.0399,CZ,25246
c6ada88e0eb134321ca3e41bd8cb4b9a,2024-02-20 15:10:33.000,HUF,0.0026,HU,4025
7984bcc38bd6ea6a0cdcd3ee29dcbee2,2024-09-13 19:13:51.000,EUR,1.0,SK,95148
30fa0b6b8aa5a6f69544a09e669a16a2,2024-11-18 15:16:54.000,EUR,1.0,SK,91702
72983666a289f94968831f0eac4c32a6,2024-05-02 00:47:58.000,HUF,0.0026,HU,1045
6209591c930a6446f4b71a4bc99dcb3e,2024-01-25 16:44:42.000,HUF,0.0026,HU,7691
80236ac45362f962a3063a971b1ff130,2024-11-27 09:31:09.000,HUF,0.0024,HU,9721
a8dc94ca1f84c3cdb8a21f7ee67d0b7a,2024-05-28 11:21:26.000,CZK,0.0405,CZ,35002
4b06883ca2e73b1090b58b0abe285bc5,2024-02-19 16:13:20.000,HUF,0.0026,HU,8000
fd9e3d0ca243cca62dc4ab02d46f4893,2024-08-17 20:50:10.000,CZK,0.0397,CZ,78401
4f9f0cbc3c30708977d9a2fff0cf0647,2024-06-04 08:22:02.000,CZK,0.0404,CZ,70900
3419bf55e128f40d5aac742492073d83,2024-03-13 16:53:16.000,CZK,0.0396,CZ,46001
daf0e09bd8a081dbe0a945ec068eb14c,2024-12-20 10:19:59.000,EUR,1.0,SK,90027
6446dd8b1bc77cbb946f602267a7e382,2024-07-08 21:37:08.000,CZK,0.0398,CZ,61600
19c3844c9e14aa6a17b755330d17a4f5,2024-11-24 12:10:27.000,EUR,1.0,SK,7643
7ae423df6c61327e80c5c1d57afdd134,2024-12-15 22:34:29.000,CZK,0.04,CZ,25164
665dae1e175859bddaa64a0e78fd8761,2024-09-06 23:24:08.000,HUF,0.0025,HU,1085
d093df6f52a2db1d846d680ced5aaee5,2024-08-11 18:15:22.000,CZK,0.0396,CZ,50723
acf5b8003b5397d9618de6303a43c0fc,2024-07-11 19:21:46.000,EUR,1.0,SK,94901
2687a3f9efa7815e361fe76c39b03fd0,2024-07-07 14:43:36.000,CZK,0.0397,CZ,58263
4ced648a36753357b1538036594ae9fd,2024-09-04 15:50:35.000,CZK,0.0398,CZ,67176
bb9a5612937c6824b41510eb370e47d3,2024-11-01 14:02:40.000,HUF,0.0025,HU,9700
cb12a831767a27c21d130ad738cbf6d9,2024-09-03 13:41:40.000,HUF,0.0025,HU,6100
e78a2493eb884e2415f8cf6569e1a7f9,2024-11-10 09:22:49.000,HUF,0.0025,HU,4455
2f7c70db18d58b9a5d837d2b51590522,2024-06-12 08:25:52.000,EUR,1.0,SK,6801
82214070761a7ba98d9e59858e6632e3,2024-01-12 07:44:06.000,EUR,1.0,SK,8271
ff7b128984adc4e19ba171a84754f6ca,2024-06-06 15:50:35.000,EUR,1.0,SK,7204
35387b36a5cf9969323301fa963ab4b0,2024-07-28 16:29:07.000,EUR,1.0,SK,92601
7960efe5f47a452dd95bbf41309dc8b7,2024-04-11 09:24:05.000,HUF,0.0026,HU,2096
f8d17d0b873e37797ed820377c3acf3f,2024-02-06 18:57:02.000,EUR,1.0,SK,91642
23ef514a387933eddf8485202d669bd4,2024-04-24 14:45:16.000,EUR,1.0,SK,3601
e16356060adaa6352a5029511a3f0199,2024-11-17 22:52:05.000,HUF,0.0024,HU,3170
75e715e2070f3ecff296136a31d18669,2024-12-09 06:24:28.000,CZK,0.0398,CZ,53401
9dad91ab50b3dea7424b347e28ee463e,2024-11-10 16:09:36.000,HUF,0.0025,HU,8137
44b3d19bd40170d8c41564a5ee219bc4,2024-11-13 13:33:26.000,CZK,0.0394,CZ,46005
211f00f8b0619288b9f17b3748993655,2024-07-16 16:04:07.000,HUF,0.0026,HU,2071
cd4585a9766ee2847aaf4a83a857b245,2024-07-21 09:20:52.000,HUF,0.0026,HU,9400
fb0e995b4d28097f774e61fdc241ead2,2024-04-03 18:52:32.000,CZK,0.0395,CZ,66443
91d8c2216e590b7f5d3be6d0fe11992c,2024-02-04 11:12:14.000,EUR,1.0,SK,5314
c441476513d201b200742225f3f29475,2024-02-20 18:27:28.000,CZK,0.0393,CZ,19014
b81591efa1b981204e3f1988f1dd6eeb,2024-09-26 21:19:27.000,CZK,0.0398,CZ,73961
8afab208d538b54c7630c7ab94636751,2024-11-24 20:43:24.000,EUR,1.0,SK,97101
b17da79dc9859e6499d0f2db3b1f165f,2024-09-22 09:01:04.000,HUF,0.0025,HU,7761
dca87009f0359e84ad9525c174df4706,2024-02-06 22:26:40.000,CZK,0.04,CZ,47141
795192282c57462db818f52416be823b,2024-05-28 14:44:38.000,CZK,0.0405,CZ,19000
351c7f721c84e12195adb89171ac6a13,2024-06-28 20:26:09.000,CZK,0.0399,CZ,76001
3b7414a4e6305b69a6212f9b7be01380,2024-03-25 22:39:56.000,CZK,0.0395,CZ,67801
5686e4b3763612dbdd219c5b72a24bb8,2024-10-23 12:08:37.000,HUF,0.0025,HU,1141
ae26d05978c9addea4af3b95a88913bd,2024-08-06 20:29:10.000,CZK,0.0396,CZ,77900
ff1132db27ee8cc3a36e2d934ddbff21,2024-07-11 07:29:30.000,CZK,0.0395,CZ,28167
aa4cf88597d38e25399c454713cb649f,2024-06-20 20:58:19.000,CZK,0.0402,CZ,27201
11eb339bfa67b6b84e7bcca774d17c16,2024-02-26 20:51:54.000,CZK,0.0395,CZ,34101
b22a7d5ace4b9a155960939171569ac6,2024-03-17 15:42:21.000,CZK,0.0397,CZ,18100
92c0d660be3db386e1babaa584cc01ef,2024-03-23 21:56:01.000,EUR,1.0,SK,91708
cd3a071e7366ce8ede1b794f79f622b5,2024-04-22 14:58:54.000,HUF,0.0025,HU,5440
b2fb30f525862f244e3722ae8ab6e93e,2024-11-11 21:47:56.000,CZK,0.0396,CZ,26231
635aef605a06956e4d474069b3f48984,2024-02-28 21:03:36.000,HUF,0.0026,HU,1214
ac66a4a96c4224046d689bd7d88ea550,2024-08-29 20:17:22.000,CZK,0.0399,CZ,38301
84b1d63678b6c0eaa4dd3967bea34bd3,2024-11-12 21:22:19.000,HUF,0.0024,HU,3534
509ccb98f4722d151d4dcac155fb411a,2024-01-15 10:18:08.000,HUF,0.0026,HU,7630
1a2755a15482957dfd1b8726cb921545,2024-11-19 14:14:14.000,EUR,1.0,SK,82109
75a375afaf0e6be13870e47acdd57cd1,2024-02-13 09:39:31.000,EUR,1.0,SK,94002
a113511b5899896684d8200544af963e,2024-11-10 16:52:23.000,CZK,0.0396,CZ,56961
e2a826ddbd6269ba530d0b1df82bab17,2024-08-29 22:34:07.000,EUR,1.0,SK,6401
0ff7daa6242bdcf2712ce8c97eff85d6,2024-11-20 12:29:41.000,CZK,0.0396,CZ,66483
ef0a7f6efb3a0a0164b9e5330e823984,2024-12-08 22:10:23.000,EUR,1.0,SK,82105
7026832ad1d790a289921fcb8393a524,2024-04-04 12:44:11.000,HUF,0.0025,HU,1214
e7f69e36512117079286b4423d4d7f37,2024-05-06 21:53:05.000,EUR,1.0,SK,2404
8c51bd1bba191e77b7d893ed207e6c11,2024-03-14 09:00:10.000,EUR,1.0,SK,94301
5022e2269e3ce55b0b38891d0f80cd98,2024-03-04 13:35:11.000,EUR,1.0,SK,83103
6d578c8e4859d195d042ed3fb879faf3,2024-02-13 16:36:52.000,EUR,1.0,SK,85101
9c4ebae8fab015b1e3d6b08efa4b2c4e,2024-05-19 11:38:32.000,EUR,1.0,SK,7101
b8fe1cae5c736644f71eaf161559bda1,2024-09-16 16:09:30.000,CZK,0.0398,CZ,67401
780d1040f764da5399d642fc0b485212,2024-09-11 17:54:03.000,EUR,1.0,SK,6601
5e39480725bf08a602f4b49c547d728b,2024-01-08 19:49:59.000,EUR,1.0,SK,94501
3d461b4a6abbaa8dd9dfe70a3b238eac,2024-09-28 22:52:25.000,EUR,1.0,SK,95125
80580f8fc7b62017ff1b55f9b699da56,2024-10-01 10:38:03.000,EUR,1.0,SK,2201
56d9e45068f9d68b6f5cfc11e602225d,2024-12-16 22:19:22.000,CZK,0.0399,CZ,26222
0e74b8ca7c599e4fa20a14a60658e47b,2024-11-18 18:41:42.000,EUR,1.0,SK,85107
61e8db0c639f5545ef5255496b51b37a,2024-01-11 22:44:33.000,EUR,1.0,SK,94901
00fa6e321148a9507053a33280327914,2024-01-11 17:28:47.000,HUF,0.0026,HU,8124
6603e1fe9fdd40069ccd490442465956,2024-08-01 14:17:38.000,CZK,0.0393,CZ,27601
391d9e65b02d3db6d6ee242f8849dd9c,2024-06-05 16:56:24.000,HUF,0.0025,HU,5310
d6d79efcc11363538bdcfcc999425306,2024-02-14 20:20:57.000,HUF,0.0026,HU,1081
aa31fe2c5550aecff440bd05888fc950,2024-03-06 20:21:31.000,CZK,0.0395,CZ,29501
6b7e8183445bceedcff9e87c1640cba8,2024-01-04 22:01:58.000,HUF,0.0026,HU,1033
2acbfac21adc6ee18912eafecffde72e,2024-09-05 15:49:48.000,EUR,1.0,SK,1303
1b19adc7df8a4e79cfecdc699c09fb4f,2024-03-22 20:12:08.000,EUR,1.0,SK,3601
d0b21be8a8e8eb6c3048eeb05651af6f,2024-08-06 10:26:18.000,CZK,0.0396,CZ,59255
4f516b73486651bdfbfb6f8a630f1614,2024-01-29 14:07:52.000,EUR,1.0,SK,93701
f32818795ef0f392a32187592a5d575b,2024-05-28 17:10:36.000,HUF,0.0026,HU,4220
3cb8da71984fe62d045989c73ccbdabd,2024-08-06 18:09:34.000,HUF,0.0025,HU,1063
69a0c9136e35ba99b10d1aea16d1abc7,2024-10-01 19:03:20.000,EUR,1.0,SK,94002
2b5b3f3bd2a0480c077ca92e351e2af0,2024-06-11 16:51:26.000,CZK,0.0405,CZ,39181
a18730a68be422fef4ba00ee75db31f4,2024-09-13 14:52:46.000,CZK,0.0398,CZ,43601
159fe7a883186bf2bf286f77eddeb4ef,2024-07-23 08:24:40.000,HUF,0.0026,HU,2400
506570bd9cb7a4646968c6299d41b279,2024-08-19 06:40:56.000,EUR,1.0,SK,7101
950165989455012d0f7c32576b301de9,2024-07-10 19:20:52.000,CZK,0.0395,CZ,37005
50c35630cde669582674dd538b0ac28c,2024-02-03 10:57:05.000,HUF,0.0026,HU,3070
91f83e88b788c421e7b5d6ac20c23297,2024-04-24 16:42:42.000,HUF,0.0025,HU,7625
a4f3bf3c529286fad1396b9916b903fb,2024-05-29 21:14:36.000,HUF,0.0026,HU,1089
bb2ad1c2b693a4aaf20124e1b289e7fb,2024-12-16 17:27:51.000,EUR,1.0,SK,84107
9e6c0e0e8a0a7dc21c7ffeeb2896e179,2024-09-10 10:49:17.000,CZK,0.04,CZ,44001
1c33d044b8e32bb493a277bdc1086957,2024-09-02 22:04:17.000,CZK,0.0399,CZ,33152
a7171dca300f813945429fa5ec4a4228,2024-03-13 00:29:50.000,CZK,0.0395,CZ,46001
2a9429ffd6ed214f51dc3bb2918ce355,2024-01-15 20:54:36.000,HUF,0.0026,HU,2536
ea74291fb5ebc1670a0b5b930c230d1f,2024-05-09 10:48:46.000,CZK,0.04,CZ,69701
40c7f730409729a3e2c3410e4944c08a,2024-04-07 10:06:51.000,EUR,1.0,SK,8901
94000769b5f8fe2e6d61ff4abb752c90,2024-04-04 11:50:05.000,CZK,0.0395,CZ,58301
029749ccdf6e01ba8dbb8af93d4ecf65,2024-01-28 14:54:38.000,EUR,1.0,SK,82106
afab46e3163c592eaa4491da11681731,2024-06-09 20:48:44.000,CZK,0.0405,CZ,62100
c6c2a93977b5460c0927697f14d4c9e4,2024-09-27 21:43:02.000,HUF,0.0025,HU,1201
ba7d6f83d57519f6caa4f8378ae1382c,2024-11-25 15:52:41.000,CZK,0.0395,CZ,61900
1d42fcbb73caf09533141219d7c3f7b1,2024-11-21 17:47:05.000,EUR,1.0,SK,5914
e2012f18aaabb9cc256835466221b694,2024-01-11 21:36:23.000,EUR,1.0,SK,2201
5f0f1736a488963d5735cc72e6b0db78,2024-05-29 20:12:58.000,HUF,0.0026,HU,9171
5b525fb1208d686c577735536deac30c,2024-09-09 09:05:36.000,EUR,1.0,SK,94912
3c363b173146b928f0fe4b4a12551978,2024-03-20 21:33:45.000,CZK,0.0395,CZ,50601
5bf3574ddae74c1f9f30dffaf871ef22,2024-03-22 01:24:34.000,HUF,0.0025,HU,1113
4fdf69941cd8ba9af36e46358d99a8a7,2024-07-16 15:01:34.000,HUF,0.0026,HU,4287
a90ddb780412858efccdb4a141423960,2024-09-17 08:20:41.000,CZK,0.0398,CZ,33901
c6d7bdc2c2a60ecd0088abff8e20cfe3,2024-04-02 13:04:38.000,HUF,0.0025,HU,1237
50e0d1d23915dc9f2d06c64847d59a98,2024-05-22 19:35:43.000,EUR,1.0,SK,7901
6ecb34be0c7130c48fb8f404425b3f52,2024-01-26 18:35:21.000,EUR,1.0,SK,82108
ee3bb3902064c001d2b828891cd9047e,2024-01-06 18:07:13.000,CZK,0.0406,CZ,43801
fda439614674471c45a76dfda92455cd,2024-04-16 21:44:41.000,EUR,1.0,SK,83101
8c3f54555b07a8d11c2760a77e3a77df,2024-06-27 21:15:49.000,EUR,1.0,SK,90023
3d03df545a1d5191052167e568f387d2,2024-04-10 19:22:56.000,CZK,0.0394,CZ,40760
1691d1b063e4955b04ec565b95406aee,2024-11-05 17:48:55.000,HUF,0.0024,HU,3525
e3c2111b2103dd98dc15eb36c3ca0255,2024-06-24 17:13:12.000,CZK,0.04,CZ,70200
0148fe7772b6e1ac2279ce8a5fadbd20,2024-11-18 22:03:40.000,EUR,1.0,SK,2601
55c8ad396bc7a81a3ffb8d000112ccc9,2024-04-08 09:58:22.000,CZK,0.0395,CZ,15000
2f206e40f965060d8069bf38cd5e5a9c,2024-01-02 08:50:20.000,HUF,0.0026,HU,1135
794dafdd1a4045b1c479a957640027de,2024-09-27 09:10:37.000,HUF,0.0025,HU,1134
3f597588ae6e32ab1bcab677b6363f5d,2024-07-09 20:20:44.000,HUF,0.0025,HU,6000
2cc9b02b25b3898e1cd17f268955de3e,2024-05-05 21:09:31.000,EUR,1.0,SK,91501
ca5e0b5d24477c362abaadc40e23d11d,2024-12-26 19:36:56.000,CZK,0.0398,CZ,32100
34735972183face9b395419865598855,2024-01-11 21:42:42.000,EUR,1.0,SK,7101
5fa053f357cc66fc66ebf75b629cb386,2024-10-25 12:28:42.000,EUR,1.0,SK,91601
6ccefdab49ad43a0b25a5207e8be6f16,2024-04-12 08:37:23.000,HUF,0.0026,HU,8800
72c6452b528e67a8afc29cb291b91445,2024-10-11 12:19:46.000,CZK,0.0395,CZ,36225
