fk_item,year_month,avg_margin
34a5d08ffda1878defe247b5fbcd294b,2024-10-01T00:00:00.000000,2756.3
34a5d08ffda1878defe247b5fbcd294b,2024-11-01T00:00:00.000000,1384.4050000000002
34a5d08ffda1878defe247b5fbcd294b,2024-12-01T00:00:00.000000,43986.66
34aaee3e1f77fd0b2c30a584977235b2,2024-05-01T00:00:00.000000,12.96
34de78de33a6a87d111a5a11bd039716,2024-04-01T00:00:00.000000,225.70000000000002
34de78de33a6a87d111a5a11bd039716,2024-07-01T00:00:00.000000,1.79
34de78de33a6a87d111a5a11bd039716,2024-09-01T00:00:00.000000,3.5999999999999996
34de78de33a6a87d111a5a11bd039716,2024-10-01T00:00:00.000000,112.85000000000001
34de78de33a6a87d111a5a11bd039716,2024-11-01T00:00:00.000000,112.85000000000001
34dfc0cd14e833276958aa54e95726bd,2024-01-01T00:00:00.000000,16.33
34dfc0cd14e833276958aa54e95726bd,2024-03-01T00:00:00.000000,610.38
34dfc0cd14e833276958aa54e95726bd,2024-07-01T00:00:00.000000,150.07999999999998
34dfc0cd14e833276958aa54e95726bd,2024-12-01T00:00:00.000000,16.32
34e6b66f050c14051e43f23ff83749a9,2024-01-01T00:00:00.000000,1675.6999999999998
34e6b66f050c14051e43f23ff83749a9,2024-02-01T00:00:00.000000,5572.38
34e6b66f050c14051e43f23ff83749a9,2024-03-01T00:00:00.000000,2.9799999999999986
34e6b66f050c14051e43f23ff83749a9,2024-04-01T00:00:00.000000,3.004999999999999
34e6b66f050c14051e43f23ff83749a9,2024-06-01T00:00:00.000000,301.4092
34e6b66f050c14051e43f23ff83749a9,2024-07-01T00:00:00.000000,5021.2992
34e6b66f050c14051e43f23ff83749a9,2024-11-01T00:00:00.000000,453.52845
34e726e7b19d7277ddab72c909feef52,2024-05-01T00:00:00.000000,199.96
34e726e7b19d7277ddab72c909feef52,2024-07-01T00:00:00.000000,184.76
34e726e7b19d7277ddab72c909feef52,2024-08-01T00:00:00.000000,184.76
34e726e7b19d7277ddab72c909feef52,2024-09-01T00:00:00.000000,94.08999999999999
34e726e7b19d7277ddab72c909feef52,2024-10-01T00:00:00.000000,3.4299999999999997
34e726e7b19d7277ddab72c909feef52,2024-11-01T00:00:00.000000,3137.2400000000002
34e726e7b19d7277ddab72c909feef52,2024-12-01T00:00:00.000000,184.76999999999998
35019ca67a04b82c6fb4a46fd979785b,2024-02-01T00:00:00.000000,3.75
35019ca67a04b82c6fb4a46fd979785b,2024-03-01T00:00:00.000000,1.9328571428571426
35019ca67a04b82c6fb4a46fd979785b,2024-06-01T00:00:00.000000,378.18555555555554
35019ca67a04b82c6fb4a46fd979785b,2024-07-01T00:00:00.000000,3.8200000000000003
35019ca67a04b82c6fb4a46fd979785b,2024-09-01T00:00:00.000000,296.05635
35019ca67a04b82c6fb4a46fd979785b,2024-11-01T00:00:00.000000,581.7043
35019ca67a04b82c6fb4a46fd979785b,2024-12-01T00:00:00.000000,1959.8218000000002
35024a7975148e7c2f2e3555881d9510,2024-03-01T00:00:00.000000,230.48000000000002
350ab72625c9596215fc97959b99e4ab,2024-01-01T00:00:00.000000,1002.765
350ab72625c9596215fc97959b99e4ab,2024-04-01T00:00:00.000000,521.7325
350ab72625c9596215fc97959b99e4ab,2024-05-01T00:00:00.000000,40.11
350ab72625c9596215fc97959b99e4ab,2024-08-01T00:00:00.000000,668.5
350ab72625c9596215fc97959b99e4ab,2024-10-01T00:00:00.000000,40.0851
350ab72625c9596215fc97959b99e4ab,2024-12-01T00:00:00.000000,668.5243499999999
350b619dff792156d4b1da1d84fe87da,2024-01-01T00:00:00.000000,1847.165
350b619dff792156d4b1da1d84fe87da,2024-02-01T00:00:00.000000,8110.59
350b619dff792156d4b1da1d84fe87da,2024-03-01T00:00:00.000000,8.559999999999999
350b619dff792156d4b1da1d84fe87da,2024-04-01T00:00:00.000000,3107.1812
350b619dff792156d4b1da1d84fe87da,2024-05-01T00:00:00.000000,224.26560000000003
350b619dff792156d4b1da1d84fe87da,2024-06-01T00:00:00.000000,3107.7956
350b619dff792156d4b1da1d84fe87da,2024-07-01T00:00:00.000000,4298.312266666667
350b619dff792156d4b1da1d84fe87da,2024-08-01T00:00:00.000000,9.82
350b619dff792156d4b1da1d84fe87da,2024-09-01T00:00:00.000000,5352.255999999999
350b619dff792156d4b1da1d84fe87da,2024-10-01T00:00:00.000000,394.09
350b619dff792156d4b1da1d84fe87da,2024-11-01T00:00:00.000000,147.555
350b619dff792156d4b1da1d84fe87da,2024-12-01T00:00:00.000000,8.16
350c0e25d41331d0b963dcf5067f4198,2024-01-01T00:00:00.000000,1485.3600000000001
350c0e25d41331d0b963dcf5067f4198,2024-02-01T00:00:00.000000,1.27
350c0e25d41331d0b963dcf5067f4198,2024-03-01T00:00:00.000000,188.8724
350c0e25d41331d0b963dcf5067f4198,2024-04-01T00:00:00.000000,141.72605
350c0e25d41331d0b963dcf5067f4198,2024-05-01T00:00:00.000000,1485.3410000000001
350c0e25d41331d0b963dcf5067f4198,2024-06-01T00:00:00.000000,1485.3295
350c0e25d41331d0b963dcf5067f4198,2024-07-01T00:00:00.000000,1.2765
350c0e25d41331d0b963dcf5067f4198,2024-08-01T00:00:00.000000,1.2800000000000002
350c0e25d41331d0b963dcf5067f4198,2024-10-01T00:00:00.000000,1485.39
350c0e25d41331d0b963dcf5067f4198,2024-11-01T00:00:00.000000,94.52999999999999
350d61151c0e66f9874592c5335b2018,2024-03-01T00:00:00.000000,658.74
350d61151c0e66f9874592c5335b2018,2024-04-01T00:00:00.000000,2316.411428571429
350d61151c0e66f9874592c5335b2018,2024-05-01T00:00:00.000000,1531.2375
350d61151c0e66f9874592c5335b2018,2024-06-01T00:00:00.000000,2038.3449999999996
350d61151c0e66f9874592c5335b2018,2024-07-01T00:00:00.000000,2988.255357142857
350d61151c0e66f9874592c5335b2018,2024-08-01T00:00:00.000000,1581.7021857142856
350d61151c0e66f9874592c5335b2018,2024-09-01T00:00:00.000000,1073.4482363636362
350d61151c0e66f9874592c5335b2018,2024-10-01T00:00:00.000000,516.4437500000001
350d61151c0e66f9874592c5335b2018,2024-11-01T00:00:00.000000,718.1235294117645
350d61151c0e66f9874592c5335b2018,2024-12-01T00:00:00.000000,297.378888888889
352e1b90e5f36b0d8d23ea9d269e1f10,2024-05-01T00:00:00.000000,176.905
352e1b90e5f36b0d8d23ea9d269e1f10,2024-07-01T00:00:00.000000,2.6099999999999994
352e1b90e5f36b0d8d23ea9d269e1f10,2024-08-01T00:00:00.000000,347.12
353e503e2f4b9ce8b8fc351f0a38a37b,2024-10-01T00:00:00.000000,1257.6784
3542904dc2aca3b7514f497243fd6588,2024-09-01T00:00:00.000000,659.1
3542904dc2aca3b7514f497243fd6588,2024-11-01T00:00:00.000000,4841.415
354ab545dd491df1ab7f6de00a1e09bf,2024-07-01T00:00:00.000000,1075.0766666666666
354ab545dd491df1ab7f6de00a1e09bf,2024-09-01T00:00:00.000000,201.82
354ab545dd491df1ab7f6de00a1e09bf,2024-11-01T00:00:00.000000,201.82
35518026810f42782b5c508be2c5c1b3,2024-03-01T00:00:00.000000,66.12
35518026810f42782b5c508be2c5c1b3,2024-04-01T00:00:00.000000,129.74
35518026810f42782b5c508be2c5c1b3,2024-06-01T00:00:00.000000,2.5
35518026810f42782b5c508be2c5c1b3,2024-07-01T00:00:00.000000,129.74
35518026810f42782b5c508be2c5c1b3,2024-09-01T00:00:00.000000,64.87
355d4e4e7b3e884595fbc8666473eced,2024-09-01T00:00:00.000000,1008.0400000000001
3566e674a12db347c7489963e4816165,2024-07-01T00:00:00.000000,18307.0681
3566e674a12db347c7489963e4816165,2024-10-01T00:00:00.000000,13.2499
3586da105a2c8fc9672d4dd9794d0907,2024-05-01T00:00:00.000000,363.4
3586da105a2c8fc9672d4dd9794d0907,2024-06-01T00:00:00.000000,161.77666666666667
358b8cd80dc592b5d7f6da7459b59cf0,2024-05-01T00:00:00.000000,0.4064000000000001
358b8cd80dc592b5d7f6da7459b59cf0,2024-06-01T00:00:00.000000,281.65398000000005
358b8cd80dc592b5d7f6da7459b59cf0,2024-07-01T00:00:00.000000,306.5215384615385
358b8cd80dc592b5d7f6da7459b59cf0,2024-08-01T00:00:00.000000,165.0436222222222
358b8cd80dc592b5d7f6da7459b59cf0,2024-09-01T00:00:00.000000,284.5561818181818
358e272bcd7caa1f5ee7532462604863,2024-07-01T00:00:00.000000,745.24
359323522b85ff74b81b5eb697db09b7,2024-04-01T00:00:00.000000,6124.2306
359323522b85ff74b81b5eb697db09b7,2024-05-01T00:00:00.000000,697.0751
359323522b85ff74b81b5eb697db09b7,2024-07-01T00:00:00.000000,11551.0526
359323522b85ff74b81b5eb697db09b7,2024-08-01T00:00:00.000000,2092.5378
359323522b85ff74b81b5eb697db09b7,2024-10-01T00:00:00.000000,353.38745
359323522b85ff74b81b5eb697db09b7,2024-12-01T00:00:00.000000,23102.6694
3594117c077691f23cf92975564b0ea9,2024-02-01T00:00:00.000000,456.65
3594117c077691f23cf92975564b0ea9,2024-04-01T00:00:00.000000,6.723700000000001
3594117c077691f23cf92975564b0ea9,2024-08-01T00:00:00.000000,15547.16
3599432519e09b8e2ecdea1eda8d40b8,2024-01-01T00:00:00.000000,621.5715333333333
3599432519e09b8e2ecdea1eda8d40b8,2024-02-01T00:00:00.000000,1.5550000000000002
3599432519e09b8e2ecdea1eda8d40b8,2024-03-01T00:00:00.000000,2946.665
3599432519e09b8e2ecdea1eda8d40b8,2024-04-01T00:00:00.000000,1336.8633333333332
3599432519e09b8e2ecdea1eda8d40b8,2024-05-01T00:00:00.000000,407.92499999999995
3599432519e09b8e2ecdea1eda8d40b8,2024-06-01T00:00:00.000000,210.93
3599432519e09b8e2ecdea1eda8d40b8,2024-07-01T00:00:00.000000,684.9699999999999
3599432519e09b8e2ecdea1eda8d40b8,2024-08-01T00:00:00.000000,98.16000000000001
3599432519e09b8e2ecdea1eda8d40b8,2024-09-01T00:00:00.000000,226.74644444444445
3599432519e09b8e2ecdea1eda8d40b8,2024-10-01T00:00:00.000000,473.1426666666666
3599432519e09b8e2ecdea1eda8d40b8,2024-11-01T00:00:00.000000,54.091833333333334
3599432519e09b8e2ecdea1eda8d40b8,2024-12-01T00:00:00.000000,365.71
359bd0ca7efa43cf9306171fe33690ab,2024-01-01T00:00:00.000000,765.44
35a27c8ed8e90774d1ea9a6e24014a0e,2024-01-01T00:00:00.000000,255.85
35a27c8ed8e90774d1ea9a6e24014a0e,2024-03-01T00:00:00.000000,8.830000000000002
35a40363ffd260dc178a845f3fd6d20a,2024-03-01T00:00:00.000000,160.84
35a40363ffd260dc178a845f3fd6d20a,2024-07-01T00:00:00.000000,12.903333333333334
35a40363ffd260dc178a845f3fd6d20a,2024-08-01T00:00:00.000000,408.48999999999995
35a40363ffd260dc178a845f3fd6d20a,2024-09-01T00:00:00.000000,151.89999999999998
35a40363ffd260dc178a845f3fd6d20a,2024-11-01T00:00:00.000000,141.1666
35aa5daad53f2d70123a5daea27a018d,2024-01-01T00:00:00.000000,8.829999999999998
35aa5daad53f2d70123a5daea27a018d,2024-02-01T00:00:00.000000,8.829999999999998
35aa5daad53f2d70123a5daea27a018d,2024-05-01T00:00:00.000000,1081.052
35aa5daad53f2d70123a5daea27a018d,2024-06-01T00:00:00.000000,540.53
35aa5daad53f2d70123a5daea27a018d,2024-10-01T00:00:00.000000,8168.650000000001
35aa5daad53f2d70123a5daea27a018d,2024-12-01T00:00:00.000000,8.859399999999999
35b3e7654a5ac18c436465259c225429,2024-01-01T00:00:00.000000,110.45760833333334
35b3e7654a5ac18c436465259c225429,2024-02-01T00:00:00.000000,120.24833333333333
35b3e7654a5ac18c436465259c225429,2024-03-01T00:00:00.000000,109.48333333333333
35b3e7654a5ac18c436465259c225429,2024-04-01T00:00:00.000000,83.02925
35b3e7654a5ac18c436465259c225429,2024-05-01T00:00:00.000000,109.36213333333335
35b3e7654a5ac18c436465259c225429,2024-06-01T00:00:00.000000,162.0988
35b3e7654a5ac18c436465259c225429,2024-07-01T00:00:00.000000,122.56827500000001
35b3e7654a5ac18c436465259c225429,2024-08-01T00:00:00.000000,162.12810000000002
35b3e7654a5ac18c436465259c225429,2024-09-01T00:00:00.000000,162.12810000000005
35b3e7654a5ac18c436465259c225429,2024-10-01T00:00:00.000000,131.27372
35b3e7654a5ac18c436465259c225429,2024-11-01T00:00:00.000000,162.12810000000002
35b3e7654a5ac18c436465259c225429,2024-12-01T00:00:00.000000,71.7242857142857
35bb309a5fdca8aba013831525787bf6,2024-10-01T00:00:00.000000,1768.57
35bb309a5fdca8aba013831525787bf6,2024-12-01T00:00:00.000000,1768.57
35d10eff4cc20a445e1e0945947dd932,2024-04-01T00:00:00.000000,3.459999999999999
35d10eff4cc20a445e1e0945947dd932,2024-08-01T00:00:00.000000,3.8437
35d10eff4cc20a445e1e0945947dd932,2024-09-01T00:00:00.000000,3.8667999999999996
35d10eff4cc20a445e1e0945947dd932,2024-10-01T00:00:00.000000,223.3884
36088249c413459b906472b380a6855b,2024-01-01T00:00:00.000000,1.8200000000000003
36088249c413459b906472b380a6855b,2024-04-01T00:00:00.000000,1254.6000000000001
36088249c413459b906472b380a6855b,2024-05-01T00:00:00.000000,155.39
36088249c413459b906472b380a6855b,2024-11-01T00:00:00.000000,155.39
36158dd41edb12dd37be33ebbbcddf8c,2024-02-01T00:00:00.000000,662.82
36158dd41edb12dd37be33ebbbcddf8c,2024-06-01T00:00:00.000000,736.2935
36158dd41edb12dd37be33ebbbcddf8c,2024-08-01T00:00:00.000000,736.17
36158dd41edb12dd37be33ebbbcddf8c,2024-12-01T00:00:00.000000,179.77999999999997
362ea011a467401534f054d44d3ae7c0,2024-11-01T00:00:00.000000,17.3037
3631ce54b2f148ed05d437bb89384d34,2024-03-01T00:00:00.000000,153.60000000000002
3631ce54b2f148ed05d437bb89384d34,2024-04-01T00:00:00.000000,51.2
3631ce54b2f148ed05d437bb89384d34,2024-06-01T00:00:00.000000,1.2199999999999998
3631ce54b2f148ed05d437bb89384d34,2024-12-01T00:00:00.000000,0.6000000000000001
36432c4e0bfd0cd568e59bef374c4876,2024-03-01T00:00:00.000000,4709.04
3644f9d607e2819af11641850437451b,2024-12-01T00:00:00.000000,6.939999999999998
3646ddaac8bda21abc005e566acb2bbb,2024-01-01T00:00:00.000000,215.45
3646ddaac8bda21abc005e566acb2bbb,2024-03-01T00:00:00.000000,215.16
3646ddaac8bda21abc005e566acb2bbb,2024-05-01T00:00:00.000000,7.8100000000000005
3646ddaac8bda21abc005e566acb2bbb,2024-07-01T00:00:00.000000,7.8100000000000005
3646ddaac8bda21abc005e566acb2bbb,2024-08-01T00:00:00.000000,5811.75
3646ddaac8bda21abc005e566acb2bbb,2024-10-01T00:00:00.000000,5811.58
368f4fb2b289c2980c5afda132427745,2024-01-01T00:00:00.000000,3217.736666666666
368f4fb2b289c2980c5afda132427745,2024-02-01T00:00:00.000000,3217.4719
368f4fb2b289c2980c5afda132427745,2024-03-01T00:00:00.000000,1611.15645
368f4fb2b289c2980c5afda132427745,2024-05-01T00:00:00.000000,1076.1975
368f4fb2b289c2980c5afda132427745,2024-06-01T00:00:00.000000,1572.3351
368f4fb2b289c2980c5afda132427745,2024-07-01T00:00:00.000000,2306.689714285714
368f4fb2b289c2980c5afda132427745,2024-08-01T00:00:00.000000,1679.571
368f4fb2b289c2980c5afda132427745,2024-09-01T00:00:00.000000,3662.4886666666666
368f4fb2b289c2980c5afda132427745,2024-10-01T00:00:00.000000,1572.3709999999999
368f4fb2b289c2980c5afda132427745,2024-11-01T00:00:00.000000,3139.4089
368f4fb2b289c2980c5afda132427745,2024-12-01T00:00:00.000000,4709.30955
36b31f7d7283a454faba19c052fa9f1b,2024-11-01T00:00:00.000000,199.53
36b58e0d628df68a5f142680f31e2c55,2024-02-01T00:00:00.000000,30.3
36b58e0d628df68a5f142680f31e2c55,2024-08-01T00:00:00.000000,183.435
36b58e0d628df68a5f142680f31e2c55,2024-10-01T00:00:00.000000,15.38
36bce103fcad19ed4feb6903aebe45ab,2024-03-01T00:00:00.000000,6.770000000000001
36bce103fcad19ed4feb6903aebe45ab,2024-04-01T00:00:00.000000,6.770000000000001
36bce103fcad19ed4feb6903aebe45ab,2024-05-01T00:00:00.000000,6753.929999999999
36bce103fcad19ed4feb6903aebe45ab,2024-06-01T00:00:00.000000,6.770000000000001
36bf3132104d2d2f11875475adf062fe,2024-11-01T00:00:00.000000,337.205
36d02241cfcf78e666619aec2a165e1e,2024-02-01T00:00:00.000000,1.83
36d02241cfcf78e666619aec2a165e1e,2024-06-01T00:00:00.000000,0.18500000000000005
36e12b4901fc6fa0dd61c0d33e1c52c5,2024-05-01T00:00:00.000000,0.49650000000000016
36ebdf5b3b9ab5690a6115564a834913,2024-03-01T00:00:00.000000,642.772
36ebdf5b3b9ab5690a6115564a834913,2024-08-01T00:00:00.000000,11.928299999999997
36ebdf5b3b9ab5690a6115564a834913,2024-11-01T00:00:00.000000,1129.3801999999998
36eca20405deb476e2576668a468594c,2024-07-01T00:00:00.000000,5656.565
36eca20405deb476e2576668a468594c,2024-08-01T00:00:00.000000,4.940000000000001
36eca20405deb476e2576668a468594c,2024-09-01T00:00:00.000000,10741.26
36efa95491a829652d79981899ccdbda,2024-07-01T00:00:00.000000,555.58
36f6ae7b5cbfc62bfc006b58bebd42b3,2024-10-01T00:00:00.000000,16035.83
36f83bbb5f8e7d652574aae20ebc74f8,2024-09-01T00:00:00.000000,659.1
36f83bbb5f8e7d652574aae20ebc74f8,2024-10-01T00:00:00.000000,15.31
370741da6eb7a6a776c58e167d4e1de6,2024-06-01T00:00:00.000000,77.47
370741da6eb7a6a776c58e167d4e1de6,2024-10-01T00:00:00.000000,1.3
370741da6eb7a6a776c58e167d4e1de6,2024-12-01T00:00:00.000000,1171.19
37131d13df2234f624f61e6aab6abe20,2024-02-01T00:00:00.000000,12.579999999999998
37131d13df2234f624f61e6aab6abe20,2024-05-01T00:00:00.000000,19636.46
37131d13df2234f624f61e6aab6abe20,2024-06-01T00:00:00.000000,482.25666666666666
37162c1cf75aa08a215527afc5161e1a,2024-02-01T00:00:00.000000,1688.63
37162c1cf75aa08a215527afc5161e1a,2024-04-01T00:00:00.000000,3.727899999999999
37162c1cf75aa08a215527afc5161e1a,2024-11-01T00:00:00.000000,218.0069
37162c1cf75aa08a215527afc5161e1a,2024-12-01T00:00:00.000000,3.961999999999999
371e62076b1ef9419e53337d9844bf6e,2024-04-01T00:00:00.000000,411.98
371e62076b1ef9419e53337d9844bf6e,2024-05-01T00:00:00.000000,9304.650000000001
371e62076b1ef9419e53337d9844bf6e,2024-07-01T00:00:00.000000,5.460000000000001
371e62076b1ef9419e53337d9844bf6e,2024-08-01T00:00:00.000000,10.920000000000002
371e62076b1ef9419e53337d9844bf6e,2024-10-01T00:00:00.000000,5.460000000000001
3721f7085be2a29d270412ec18657791,2024-01-01T00:00:00.000000,7.18
3721f7085be2a29d270412ec18657791,2024-06-01T00:00:00.000000,7.367699999999999
3721f7085be2a29d270412ec18657791,2024-08-01T00:00:00.000000,4240.650000000001
3721f7085be2a29d270412ec18657791,2024-09-01T00:00:00.000000,268.46
3725b5b5a5e477ee5fb5a4499b6b277d,2024-05-01T00:00:00.000000,12.84
372e1c0c4923d22910772e25e9773b8b,2024-11-01T00:00:00.000000,8.18
3735cb4a3d00f399dfdc2c477dac9549,2024-01-01T00:00:00.000000,11.992299999999998
3735cb4a3d00f399dfdc2c477dac9549,2024-03-01T00:00:00.000000,12.0305
3735cb4a3d00f399dfdc2c477dac9549,2024-05-01T00:00:00.000000,295.8606
3735cb4a3d00f399dfdc2c477dac9549,2024-10-01T00:00:00.000000,12.2013
3741973f39195314c90e16b974627809,2024-05-01T00:00:00.000000,495.0181
3741de1e90b374d6d69363dc488ef900,2024-06-01T00:00:00.000000,203.01909999999998
3741de1e90b374d6d69363dc488ef900,2024-07-01T00:00:00.000000,415.64910000000003
3741de1e90b374d6d69363dc488ef900,2024-08-01T00:00:00.000000,2.3503999999999996
3741de1e90b374d6d69363dc488ef900,2024-09-01T00:00:00.000000,624.85035
3741de1e90b374d6d69363dc488ef900,2024-10-01T00:00:00.000000,202.9888
3741de1e90b374d6d69363dc488ef900,2024-11-01T00:00:00.000000,47.802319999999995
374b3dd4d4ae8cb0fb55078cebacc36a,2024-02-01T00:00:00.000000,2930.1999999999994
374b3dd4d4ae8cb0fb55078cebacc36a,2024-03-01T00:00:00.000000,4393.45
374b3dd4d4ae8cb0fb55078cebacc36a,2024-04-01T00:00:00.000000,1566.793333333333
374b3dd4d4ae8cb0fb55078cebacc36a,2024-05-01T00:00:00.000000,3295.942499999999
374b3dd4d4ae8cb0fb55078cebacc36a,2024-06-01T00:00:00.000000,3.4799999999999986
374b3dd4d4ae8cb0fb55078cebacc36a,2024-08-01T00:00:00.000000,1466.8030666666664
374b3dd4d4ae8cb0fb55078cebacc36a,2024-10-01T00:00:00.000000,3.4399999999999995
374b3dd4d4ae8cb0fb55078cebacc36a,2024-12-01T00:00:00.000000,3.4799999999999986
376aa3e789ca0518ddc3973185bac1c6,2024-06-01T00:00:00.000000,970.7818666666667
376aa3e789ca0518ddc3973185bac1c6,2024-07-01T00:00:00.000000,3.513
3774e3f13d214bde0fabc9ba72d2e46e,2024-01-01T00:00:00.000000,340.21
3774e3f13d214bde0fabc9ba72d2e46e,2024-03-01T00:00:00.000000,2990.2850333333336
3774e3f13d214bde0fabc9ba72d2e46e,2024-05-01T00:00:00.000000,4315.4712
3774e3f13d214bde0fabc9ba72d2e46e,2024-06-01T00:00:00.000000,2327.7162
3774e3f13d214bde0fabc9ba72d2e46e,2024-07-01T00:00:00.000000,4315.4293
3774e3f13d214bde0fabc9ba72d2e46e,2024-08-01T00:00:00.000000,2287.5035999999996
377f5a86bcab0f3822709e82f22963dc,2024-02-01T00:00:00.000000,150.70999999999998
377f5a86bcab0f3822709e82f22963dc,2024-03-01T00:00:00.000000,50.43666666666667
377f5a86bcab0f3822709e82f22963dc,2024-04-01T00:00:00.000000,1056.4600000000003
37881b1c54bb001a602373917a787f62,2024-04-01T00:00:00.000000,306.645
37881b1c54bb001a602373917a787f62,2024-06-01T00:00:00.000000,211.38666666666666
37881b1c54bb001a602373917a787f62,2024-08-01T00:00:00.000000,306.54999999999995
37881b1c54bb001a602373917a787f62,2024-09-01T00:00:00.000000,92.33749999999999
37881b1c54bb001a602373917a787f62,2024-10-01T00:00:00.000000,0.13
37a41b63a36c9c6b170d1b0f97e410fa,2024-01-01T00:00:00.000000,192.75
37a41b63a36c9c6b170d1b0f97e410fa,2024-02-01T00:00:00.000000,192.75
37a41b63a36c9c6b170d1b0f97e410fa,2024-03-01T00:00:00.000000,2666.5
37a41b63a36c9c6b170d1b0f97e410fa,2024-08-01T00:00:00.000000,1335.165
37a41b63a36c9c6b170d1b0f97e410fa,2024-09-01T00:00:00.000000,1778.9433333333334
37a41b63a36c9c6b170d1b0f97e410fa,2024-11-01T00:00:00.000000,3.83
37a41b63a36c9c6b170d1b0f97e410fa,2024-12-01T00:00:00.000000,3.83
37a8a75df58e543ca0576d69710aba8e,2024-01-01T00:00:00.000000,5.859999999999999
37ade754de8486f4f27337a56c003224,2024-05-01T00:00:00.000000,10.4
37ade754de8486f4f27337a56c003224,2024-07-01T00:00:00.000000,154.12
37b765fbc105fddda36c4da4d838621b,2024-01-01T00:00:00.000000,1430.1200000000001
37b7b3d5df9389c48ba0f3bd5ebc6c67,2024-01-01T00:00:00.000000,170.61666666666665
37b7b3d5df9389c48ba0f3bd5ebc6c67,2024-06-01T00:00:00.000000,0.8799999999999999
37b7b3d5df9389c48ba0f3bd5ebc6c67,2024-12-01T00:00:00.000000,1406.261
37f053cb20025059ca33892ce8e07248,2024-05-01T00:00:00.000000,5496.129999999999
37f49f9ce3beec86853352fe3d68ce39,2024-08-01T00:00:00.000000,714.4100000000001
3802be856ffcd949215c1854b79090e0,2024-01-01T00:00:00.000000,0.6563000000000003
3802be856ffcd949215c1854b79090e0,2024-03-01T00:00:00.000000,1878.1232
3802be856ffcd949215c1854b79090e0,2024-04-01T00:00:00.000000,1878.1414000000002
3802be856ffcd949215c1854b79090e0,2024-07-01T00:00:00.000000,1.2197
3802be856ffcd949215c1854b79090e0,2024-10-01T00:00:00.000000,1878.1451000000002
3802be856ffcd949215c1854b79090e0,2024-11-01T00:00:00.000000,138.2151
380c2e91a5f50b63fc6c75461e1d9349,2024-01-01T00:00:00.000000,190.45999999999998
38110441e6261c92109b04ff77983ed9,2024-01-01T00:00:00.000000,1222.405
38110441e6261c92109b04ff77983ed9,2024-02-01T00:00:00.000000,1312.556
38110441e6261c92109b04ff77983ed9,2024-03-01T00:00:00.000000,133.05
38110441e6261c92109b04ff77983ed9,2024-04-01T00:00:00.000000,2587.1899999999996
38110441e6261c92109b04ff77983ed9,2024-05-01T00:00:00.000000,1638.9903
38110441e6261c92109b04ff77983ed9,2024-06-01T00:00:00.000000,3.8
38110441e6261c92109b04ff77983ed9,2024-07-01T00:00:00.000000,1093.93
38110441e6261c92109b04ff77983ed9,2024-08-01T00:00:00.000000,4982.2844
38110441e6261c92109b04ff77983ed9,2024-09-01T00:00:00.000000,1587.3237199999999
38110441e6261c92109b04ff77983ed9,2024-10-01T00:00:00.000000,1354.866
38110441e6261c92109b04ff77983ed9,2024-11-01T00:00:00.000000,615.0311111111112
38110441e6261c92109b04ff77983ed9,2024-12-01T00:00:00.000000,3.7399999999999998
3817749b089e6151fadf343bb26ab605,2024-10-01T00:00:00.000000,552.7404666666667
3817749b089e6151fadf343bb26ab605,2024-11-01T00:00:00.000000,1113.7038
3825b5745762c4bd6362302ab809c859,2024-01-01T00:00:00.000000,3372.6299999999997
3825b5745762c4bd6362302ab809c859,2024-08-01T00:00:00.000000,2427.6980000000003
382877aad123b189bf7dc8cf8764ca95,2024-07-01T00:00:00.000000,6674.1356
382877aad123b189bf7dc8cf8764ca95,2024-08-01T00:00:00.000000,5.881100000000002
38346dcd88095544287569ebe1f71179,2024-01-01T00:00:00.000000,3.18
38346dcd88095544287569ebe1f71179,2024-04-01T00:00:00.000000,12181.905500000003
38346dcd88095544287569ebe1f71179,2024-06-01T00:00:00.000000,440.626
38346dcd88095544287569ebe1f71179,2024-09-01T00:00:00.000000,2.0942
38346dcd88095544287569ebe1f71179,2024-10-01T00:00:00.000000,8568.571
38346dcd88095544287569ebe1f71179,2024-11-01T00:00:00.000000,1.0171
384dd5c77460c5a7b46262360e734942,2024-09-01T00:00:00.000000,566.635
38528b69254bdcfc7e16583354178589,2024-01-01T00:00:00.000000,2430.07
38528b69254bdcfc7e16583354178589,2024-03-01T00:00:00.000000,2430.07
38528b69254bdcfc7e16583354178589,2024-05-01T00:00:00.000000,84.27
38528b69254bdcfc7e16583354178589,2024-06-01T00:00:00.000000,2.79
38528b69254bdcfc7e16583354178589,2024-08-01T00:00:00.000000,165.75
38528b69254bdcfc7e16583354178589,2024-09-01T00:00:00.000000,165.75
38528b69254bdcfc7e16583354178589,2024-11-01T00:00:00.000000,1105.1860000000001
38528b69254bdcfc7e16583354178589,2024-12-01T00:00:00.000000,165.75
385e397d52b787a90305a228cfd1f43c,2024-03-01T00:00:00.000000,4.460000000000001
385e397d52b787a90305a228cfd1f43c,2024-05-01T00:00:00.000000,448.22
385e397d52b787a90305a228cfd1f43c,2024-09-01T00:00:00.000000,3687.41
385e397d52b787a90305a228cfd1f43c,2024-10-01T00:00:00.000000,3687.41
3860ac0051d639d2311dc4a92ff399c2,2024-09-01T00:00:00.000000,1043.7000000000003
38676a191c0645150b980d8a4cb869b9,2024-06-01T00:00:00.000000,5812.509999999999
387898048c129f33a2f94168629bbc6b,2024-01-01T00:00:00.000000,833.8637500000001
